"","agency_cd","site_no","station_nm","site_tp_cd","lat_va","long_va","coord_acy_cd","coord_datum_cd","dec_lat_va","dec_long_va","coord_acy_cd_1","dec_coord_datum_cd","state_cd","alt_va","alt_acy_va","alt_datum_cd","drain_area_va","peak_begin_date","peak_end_date","peak_count_nu"
"124","USGS",2455185,"BLACKBURN FORK LITTLE WARRIOR R NR HOLLY SPRINGS","ST",335138,862645,"U","NAD27",33.8606544,-86.4458178,"U","NAD83",1,NA,NA,NA,36.1,"6/28/1999","12/28/2018",12
"125","USGS",2455980,"TURKEY CREEK AT SEWAGE PLANT NEAR PINSON AL","ST",334240,864146,"U","NAD27",33.71121273,-86.6961013,"U","NAD83",1,501.69,0.01,"NGVD29",27.4,"11/20/1988","12/28/2018",31
"126","USGS",2456000,"TURKEY CREEK AT MORRIS AL","ST",334425,864845,"U","NAD27",33.74037995,-86.8124936,"U","NAD83",1,345.18,0.01,"NGVD29",80.9,"1942-12","5/12/2019",47
"127","USGS",2456500,"LOCUST FORK AT SAYRE, AL.","ST",334235,865900,"U","NAD27",33.7098268,-86.9833305,"U","NAD83",1,258.64,0.01,"NGVD29",885,"1908","12/29/2018",79
"128","USGS",2457000,"FIVEMILE CREEK AT KETONA AL","ST",333605,864520,"U","NAD27",33.60149249,-86.7555457,"U","NAD83",1,546.7,0.01,"NGVD29",23.9,"1/16/1954","5/20/2017",46
"129","USGS",2457595,"FIVEMILE CREEK NEAR REPUBLIC, AL","ST",333549,865205,"U","NAD27",33.5970492,-86.8680483,"U","NAD83",1,NA,NA,NA,51.9,"7/2/1989","5/11/2019",31
"130","USGS",2457704,"FIVE MILE CREEK NR SAYRE, ALA","ST",333948,865825,"U","NAD27",33.66343834,-86.9736073,"U","NAD83",1,NA,NA,NA,96.9,"--","--",0
"131","USGS",2458148,"VILLAGE CREEK AT 86TH ST NORTH AT ROEBUCK, AL.","ST",333437,864308,"U","NAD27",33.5770483,-86.7188778,"U","NAD83",1,NA,NA,NA,4.1,"6/28/1999","12/27/2018",14
"132","USGS",2458190,"TRIB TO VILLAGE CREEK AT 50th ST IN BIRMINGHAM","ST",333254,864541,"S","NAD27",33.54843779,-86.7613783,"S","NAD83",1,590,10,"NGVD29",3.35,"7/31/2012","8/24/2019",8
"133","USGS",2458300,"VILLAGE CREEK AT 24TH ST. AT BIRMINGHAM, AL","ST",333233,864903,"S","NAD27",33.54260504,-86.8174907,"S","NAD83",1,543.38,0.1,"NGVD29",26,"11/20/1988","12/28/2018",31
"134","USGS",2458450,"VILLAGE CREEK AT AVENUE W AT ENSLEY, AL","ST",333103,865245,"U","NAD27",33.5176059,-86.8791584,"U","NAD83",1,505.16,0.01,"NGVD29",33.5,"5/14/1976","12/28/2018",35
"135","USGS",2458502,"VILLAGE CREEK NEAR PRATT CITY, ALABAMA","ST",333126,865328,"S","NAD27",33.5239948,-86.8911032,"S","NAD83",1,500.22,0.2,"NAVD88",36.7,"1/7/1998","12/28/2018",14
"136","USGS",2458600,"VILLAGE CREEK NEAR DOCENA, ALABAMA","ST",333253,865533,"U","NAD27",33.5481615,-86.9258266,"U","NAD83",1,NA,NA,NA,52.2,"7/22/1997","12/28/2018",23
"137","USGS",2460500,"VILLAGE CREEK NEAR ADAMSVILLE, AL.","ST",333620,870025,"U","NAD27",33.6056616,-87.0069405,"U","NAD83",1,340,0.01,"NGVD29",83.5,"1/16/1954","3/12/1980",25
"138","USGS",2461130,"VALLEY CREEK AT CENTER ST AT BIRMINGHAM, AL","ST",333020.78,865011.24,"1","NAD83",33.5057722,-86.8364556,"1","NAD83",1,553,1.6,"NAVD88",7,"8/31/2001","7/29/2007",7
"139","USGS",2461192,"VALLEY CREEK AT AVE W NEAR ENSLEY, AL","ST",332933.4,865219.82,"1","NAD83",33.4926111,-86.8721722,"1","NAD83",1,522,4.3,"NAVD88",NA,"--","--",0
"140","USGS",2461405,"VALLEY CREEK BELOW BRIGHTON, ALA","ST",332532,865710,"U","NAD27",33.4256647,-86.9527705,"U","NAD83",1,NA,NA,NA,30,"--","--",0
"141","USGS",2461500,"VALLEY CREEK NEAR BESSEMER, AL","ST",332509,865858,"U","NAD27",33.4192762,-86.9827711,"U","NAD83",1,438.64,0.01,"NGVD29",52.5,"5/14/1976","12/28/2018",35
"142","USGS",2461630,"HALLS CREEK AT BESSEMER, AL.","ST",332358,865901,"U","NAD27",33.3995546,-86.9836043,"U","NAD83",1,NA,NA,NA,7.3,"1/7/1998","12/24/2002",6
"143","USGS",2461640,"VALLEY CREEK BELOW BESSEMER, AL.","ST",332359,865936,"U","NAD27",33.39983244,-86.9933268,"U","NAD83",1,NA,NA,NA,61.4,"12/13/1934","10/2/2006",11
"144","USGS",2462000,"VALLEY CREEK NEAR OAK GROVE AL","ST",332650,870720,"U","NAD27",33.44733226,-87.1222186,"U","NAD83",1,294.87,0.01,"NGVD29",148,"1916-07","2/7/2018",67
"145","USGS",2462500,"BLACK WARRIOR R AT BANKHEAD L&D NEAR BESSEMER AL","ST",332730,872115,"S","NAD27",33.4584457,-87.3541677,"S","NAD83",1,0,0.1,"NGVD29",3981,"3/15/1929","6/6/2017",49
"146","USGS",2462501,"BLACK WARRIOR R BL BANKHEAD L&D NEAR BESSEMER AL","ST",332725,872118,"U","NAD27",33.45705687,-87.355001,"U","NAD83",1,0,0.01,"NGVD29",3981,"1/5/1972","12/25/2015",44
"147","USGS",2462951,"BLACK WARRIOR RIVER AT HOLT L&D NEAR HOLT AL.","ST",331511,872657,"U","NAD27",33.25317258,-87.4491703,"U","NAD83",1,0,0.1,"NGVD29",4219,"4/5/1977","2/21/2017",41
"148","USGS",2462952,"BLACK WARRIOR RIVER BELOW HOLT L&D NEAR HOLT AL","ST",331510,872705,"S","NAD27",33.2528948,-87.4513926,"S","NAD83",1,0,0.01,"NGVD29",4219,"1/11/1972","4/3/2017",46
"149","USGS",2464000,"NORTH RIVER NEAR SAMANTHA AL","ST",332845,873550,"U","NAD27",33.47928058,-87.5972297,"U","NAD83",1,232.39,0.01,"NGVD29",223,"1916","12/28/2018",83
"150","USGS",2464146,"TURKEY CREEK NEAR TUSCALOOSA","ST",332448,873038,"U","NAD27",33.41344824,-87.5105601,"U","NAD83",1,270,0.01,"NGVD29",6.16,"3/30/1981","6/30/2017",35
"151","USGS",2464360,"BINION CREEK BELOW GIN CREEK NEAR SAMANTHA AL","ST",332529,873833,"U","NAD27",33.42483704,-87.6425091,"U","NAD83",1,NA,NA,NA,57.2,"1/18/1987","4/3/2017",31
"152","USGS",2464660,"CARROLL CREEK AT ST HWY 69 NR NORTHPORT AL","ST",331741,873406,"U","NAD27",33.294839,-87.5683402,"U","NAD83",1,NA,NA,NA,20.9,"2/28/2009","6/23/2017",9
"153","USGS",2464680,"BRUSH CREEK NEAR NORTHPORT AL","ST",331920,873000,"U","NAD27",33.32233848,-87.5000046,"U","NAD83",1,NA,NA,NA,0.92,"9/5/2011","3/23/2012",2
"154","USGS",2465000,"BLACK WARRIOR RIVER AT NORTHPORT AL","ST",331233,873524,"U","NAD27",33.20928528,-87.5900074,"U","NAD83",1,0,0.01,"NGVD29",4820,"1889-02-19","4/3/2017",129
"155","USGS",2465005,"BLACK WARRIOR R BL OLIVER L&D NEAR TUSCALOOSA, AL.","ST",331228,873536,"U","NAD27",33.20789644,-87.5933408,"U","NAD83",1,0,0.01,"NGVD29",4821,"1/11/1972","12/29/2018",48
"156","USGS",2465080,"MILL CREEK AT CLOVERDALE ROAD NEAR NORTHPORT, AL.","ST",331452,873625,"U","NAD27",33.24789545,-87.6069525,"U","NAD83",1,NA,NA,NA,11.4,"6/29/1997","1/7/1998",2
"157","USGS",2465205,"JAY CREEK NEAR COKER, ALABAMA","ST",331334,874151,"U","NAD27",33.22622959,-87.6975106,"U","NAD83",1,170,0.01,"NGVD29",3.65,"4/6/1964","1/7/1998",12
"158","USGS",2465292,"CRIBBS MILL CREEK AT WW PLANT AT TUSCALOOSA, AL.","ST",331029,873353,"S","NAD27",33.17484164,-87.5647288,"S","NAD83",1,NA,NA,NA,10.7,"6/14/2003","12/28/2018",17
"159","USGS",2465493,"ELLIOTTS CREEK AT MOUNDVILLE AL","ST",325950,873720,"U","NAD27",32.99734636,-87.6222295,"U","NAD83",1,147.81,0.01,"NGVD29",32.3,"3/21/1977","12/28/2018",43
"160","USGS",2466030,"BLACK WARRIOR RIVER AT SELDEN L & D NEAR EUTAW, AL","ST",324640,875026,"U","NAD27",32.77790835,-87.8405687,"U","NAD83",1,0,0.01,"NGVD29",5810,"4/7/1977","6/23/2017",41
"161","USGS",2466031,"BLACK WARRIOR RIVER BELOW SELDEN DAM NR EUTAW, AL","ST",324638,875029,"U","NAD27",32.7773528,-87.841402,"U","NAD83",1,0,0.1,"NGVD29",5810,"4/7/2000","6/26/2017",18
"162","USGS",2467000,"TOMBIGBEE R AT DEMOPOLIS L&D NEAR COATOPA, AL.","ST",323110,875242,"U","NAD27",32.51958077,-87.8783476,"U","NAD83",1,0,0.01,"NGVD29",15385,"1893","4/5/2017",125
"163","USGS",2467001,"TOMBIGBEE RIVER BL DEMOPOLIS L&D NEAR COATOPA AL","ST",323115,875248,"U","NAD27",32.52096964,-87.8800143,"U","NAD83",1,0,0.01,"NGVD29",15385,"1/16/1972","6/25/2017",45
"164","USGS",2467500,"SUCARNOOCHEE RIVER AT LIVINGSTON AL","ST",323425,881136,"U","NAD27",32.57374714,-88.1933589,"U","NAD83",1,90.04,0.01,"NGVD29",607,"3/30/1939","12/31/2018",79
"165","USGS",2469100,"TOMBIGBEE RIVER AT PENNINGTON AL","ST",321415,880030,"U","NAD27",32.2376437,-88.0083498,"U","NAD83",1,NA,NA,NA,NA,"--","--",0
"166","USGS",2469525,"TOMBIGBEE RIVER NEAR NANAFALIA, AL.","ST",320748,880228,"U","NAD27",32.13014697,-88.0411267,"U","NAD83",1,0,0.01,"NGVD29",17487,"1900-04","3/3/2019",32
"167","USGS",2469761,"TOMBIGBEE R AT COFFEEVILLE L&D NR COFFEEVILLE, AL.","ST",314530,880745,"S","NAD27",31.75849066,-88.1291763,"S","NAD83",1,0,0.1,"NGVD29",18417,"1874-05-01","6/27/2017",58
"168","USGS",2469762,"TOMBIGBEE R BL COFFEEVILLE L&D NEAR COFFEEVILLE","ST",314525,880730,"S","NAD27",31.7571018,-88.1250095,"S","NAD83",1,0,0.1,"NGVD29",18417,"1/19/1972","6/27/2017",46
"169","USGS",2469800,"SATILPA CREEK NEAR COFFEEVILLE AL","ST",314439,880121,"U","NAD27",31.7443247,-88.0225066,"U","NAD83",1,39.8,0.01,"NGVD29",164,"7/8/1956","12/28/2018",64
"170","USGS",2470050,"TOMBIGBEE RIVER AT STEAMPLANT NR LEROY, AL","ST",312909,875432,"S","NAD27",31.48599734,-87.9088882,"S","NAD83",1,NA,NA,NA,19120,"3/6/2001","2/22/2020",20
"171","USGS",2470072,"BASSETT CREEK AT US HIGHWAY 43 NR THOMASVILLE, AL.","ST",315150,874450,"U","NAD27",31.86404249,-87.7472247,"U","NAD83",1,292,1,"NGVD29",10.5,"8/30/1996","1/23/2019",24
"172","USGS",2471001,"CHICKASAW CREEK NEAR KUSHLA AL","ST",304810,880836,"U","NAD27",30.80296466,-88.1433355,"U","NAD83",1,3.85,0.01,"NGVD29",125,"5/20/1952","10/31/2019",68
"173","USGS",247100550,"EIGHTMILE CREEK AT MOBILE, AL.","ST",304405,880939,"U","NAD27",30.73491097,-88.1608359,"U","NAD83",1,NA,NA,NA,23.2,"7/19/1997","3/19/2000",4
"174","USGS",2471013,"THREEMILE CR AT ZEIGLER BLVD AT SPRING HILL, AL","ST",304222,880904,"S","NAD27",30.70630067,-88.1511131,"S","NAD83",1,NA,NA,NA,10.4,"3/29/2000","5/18/2003",4
"175","USGS",2471078,"FOWL RIVER AT HALF-MILE RD NEAR LAURENDINE, AL.","ST",303002,881053,"U","NAD27",30.50075106,-88.1813906,"U","NAD83",1,16.96,0.01,"NGVD29",16.5,"4/11/1995","6/7/2017",23
"176","USGS",2479431,"POND CREEK NEAR DEER PARK AL","ST",310939,882143,"U","NAD27",31.16101118,-88.3619574,"U","NAD83",1,128,0.01,"NGVD29",20.4,"3/4/1977","3/14/1999",23
"177","USGS",2479500,"ESCATAWPA RIVER NEAR WILMER, AL","ST",305144,882504,"U","NAD27",30.8624092,-88.417792,"U","NAD83",1,55.01,0.01,"NGVD29",511,"3/28/1946","4/12/1975",30
"178","USGS",2479945,"BIG CREEK AT COUNTY RD 63 NEAR WILMER, AL.","ST",305121,882002,"U","NAD27",30.85601968,-88.3338988,"U","NAD83",1,NA,NA,NA,31.48,"5/10/1991","4/6/2019",28
"179","USGS",2479980,"CROOKED CREEK NEAR FAIRVIEW, AL.","ST",304648,881908,"U","NAD27",30.78018805,-88.3188979,"U","NAD83",1,115,1,"NGVD29",8.08,"1/7/1991","5/11/2019",29
"180","USGS",2480002,"HAMILTON CREEK AT SNOW ROAD NEAR SEMMES, AL.","ST",304333,881635,"U","NAD27",30.7260225,-88.2763955,"U","NAD83",1,115,1,"NGVD29",8.22,"5/26/1991","5/11/2019",29
"181","USGS",2480020,"BIG CREEK NEAR SEVEN HILLS AL","ST",303821,882335,"U","NAD27",30.63935956,-88.3930674,"U","NAD83",1,NA,NA,NA,NA,"--","--",0
"182","USGS",3572110,"CROW CREEK AT BASS","ST",345603,855503,"U","NAD27",34.93424968,-85.9174783,"U","NAD83",1,598.76,0.01,"NGVD29",131,"9/24/1975","4/22/1996",22
"183","USGS",3572153,"LITTLE COON CREEK AT COUNTY RD 53 NR. STEVENSON","ST",345227,855439,"S","NAD83",34.87416667,-85.9108333,"S","NAD83",1,NA,NA,NA,29.2,"12/26/2015","12/26/2015",1
"184","USGS",3572690,"SOUTH SAUTY CREEK NEAR RAINSVILLE, ALA","ST",342955,855547,"S","NAD27",34.4986981,-85.9296966,"S","NAD83",1,1100,20,"NGVD29",44.1,"9/5/2011","12/28/2018",9
"185","USGS",3572900,"TOWN CREEK NEAR GERALDINE AL","ST",342242,855925,"U","NAD27",34.3784235,-85.9902524,"U","NAD83",1,1002.52,0.01,"NAVD88",141,"11/18/1957","12/28/2018",26
"186","USGS",3573182,"SCARHAM CREEK NEAR MCVILLE, AL","ST",341754,860700,"S","NAD27",34.29842588,-86.116643,"S","NAD83",1,940,10,"NGVD29",50,"7/12/1999","1/17/2006",7
"187","USGS",3574100,"ESTILL FORK AT ESTILLFORK AL","ST",345436,861006,"U","NAD83",34.91,-86.1683333,"U","NAD83",1,NA,NA,NA,44.9,"12/25/2015","2/23/2019",4
"188","USGS",3574500,"PAINT ROCK RIVER NEAR WOODVILLE AL","ST",343727,861823,"U","NAD27",34.6242547,-86.3063737,"U","NAD83",1,570.95,0.01,"NGVD29",320,"2/4/1936","2/24/2019",84
"189","USGS",3574768,"FLINT R AT OSCAR PATTERSON ROAD NR HAZEL GREEN, AL","ST",345250,862850,"S","NAD27",34.88064458,-86.48054629,"S","NAD83",1,NA,NA,NA,NA,"12/31/1969","2/23/2019",3
"190","USGS",357479650,"HESTER CREEK AT BUDDY WILLIAMSON RD NR PLEVNA, AL","ST",345739,862749,"S","NAD27",34.96092128,-86.4636024,"S","NAD83",1,756.34,0.01,"NGVD29",33,"1/23/1999","4/8/2019",18
"191","USGS",3575000,"FLINT RIVER NEAR CHASE AL","ST",344922,862859,"U","NAD27",34.82286756,-86.4830456,"U","NAD83",1,640.37,0.01,"NGVD29",342,"1929-09","2/11/1994",64
"192","USGS",3575100,"FLINT RIVER AT BROWNSBORO, AL.","ST",344457,862648,"S","NAD27",34.7492568,-86.4466551,"S","NAD83",1,615.92,0.01,"NGVD29",375,"1/23/1999","2/24/2019",21
"193","USGS",357526200,"BIG COVE CREEK AT DUG HILL ROAD NR HUNTSVILLE, AL.","ST",344217,863044,"U","NAD27",34.70481325,-86.512212,"U","NAD83",1,NA,NA,NA,4.89,"12/1/1996","2/23/2019",23
"194","USGS",3575272,"PEEVEY CREEK NEAR GURLEY, ALA","ST",344055,862654,"S","NAD27",34.68203467,-86.44832149,"S","NAD83",1,NA,NA,NA,NA,"5/1/2009","4/14/2019",11
"195","USGS",3575500,"TENNESSEE RIVER AT WHITESBURG AL","ST",343418,863329,"U","NAD27",34.57175806,-86.5580466,"U","NAD83",1,549,0.01,"NGVD29",25610,"1867-03-15","3/12/2015",91
"196","USGS",357568650,"ALDRIDGE CREEK AT TONEY DRIVE AT HUNTSVILLE, AL.","ST",344153,863302,"U","NAD27",34.6981466,-86.5505467,"U","NAD83",1,NA,NA,NA,1.41,"7/31/1996","8/4/2019",24
"197","USGS",357568980,"ALDRIDGE C AT SHERWOOD DR NR HUNTSVILLE, ALA","ST",343951,863315,"U","NAD27",34.6642578,-86.5541579,"U","NAD83",1,NA,NA,NA,6.97,"1/19/1988","4/12/2020",25
"198","USGS",3575700,"ALDRIDGE CREEK NEAR FARLEY AL","ST",343726,863228,"U","NAD27",34.6239801,-86.54110169,"U","NAD83",1,575.9,0.01,"NGVD29",14.1,"3/16/1973","3/9/2019",34
"199","USGS",3575830,"INDIAN CREEK NEAR MADISON AL","ST",344150,864200,"U","NAD27",34.6973134,-86.6999967,"U","NAD83",1,601.32,0.01,"NGVD29",49,"12/18/1959","2/24/2019",60
"200","USGS",357586650,"FAGAN CREEK AT ADAMS STREET AT HUNTSVILLE, AL.","ST",344321,863430,"U","NAD27",34.722591,-86.5749921,"U","NAD83",1,NA,NA,NA,3.44,"12/1/1996","4/8/2019",23
"201","USGS",357587090,"WEST FORK PINHOOK CR AT BLUE SPRS RD AT HUNTSVILLE","ST",344718,863555,"U","NAD27",34.78842358,-86.5986045,"U","NAD83",1,NA,NA,NA,2.28,"1973-03","2/23/2019",24
"202","USGS",357587140,"EAST FORK PINHOOK CR AT WINCHESTER RD AT HUNTSVIL","ST",344734,863521,"U","NAD27",34.79286797,-86.5891598,"U","NAD83",1,NA,NA,NA,2.52,"10/22/1996","2/23/2019",21
"203","USGS",357587400,"PINHOOK C AT MASTIN LAKE RD AT HUNTSVILLE, ALA","ST",344617,863532,"U","NAD27",34.77147944,-86.5922153,"U","NAD83",1,646.21,0.01,"NAVD88",8.5,"3/16/1973","2/23/2019",24
"204","USGS",357587728,"DALLAS BRANCH AT COLEMAN ST IN HUNTSVILLE, AL","ST",344444,863427,"U","NAD27",34.74564649,-86.5741588,"U","NAD83",1,639.64,0.01,"NGVD29",2.99,"6/30/1985","4/8/2019",35
"205","USGS",3575890,"PINHOOK CREEK AT CLINTON AVE. AT HUNTSVILLE, AL.","ST",344339,863536,"U","NAD27",34.72759099,-86.5933262,"U","NAD83",1,592.76,0.01,"NAVD88",22.6,"3/6/1973","2/23/2019",36
"206","USGS",357591500,"BROGLAN BRANCH AT OAKWOOD AVENUE AT HUNTSVILLE, AL","ST",344458,863731,"U","NAD27",34.7495353,-86.62527179,"U","NAD83",1,NA,NA,NA,1.47,"3/3/1997","2/23/2019",23
"207","USGS",3575950,"HUNTSVILLE SP BR AT JOHNSON ROAD, HUNTSVILLE AL","ST",344124,863547,"U","NAD27",34.6900911,-86.5963817,"U","NAD83",1,NA,NA,NA,41.8,"12/6/1971","4/12/2020",31
"208","USGS",3575980,"MCDONALD CREEK AT PATTON ROAD NR HUNTSVILLE AL","ST",344133,863739,"U","NAD27",34.69259115,-86.627494,"U","NAD83",1,579.5,0.01,"NAVD88",9.64,"8/16/1985","2/23/2019",35
"209","USGS",3576148,"COTACO CREEK AT FLORETTE AL","ST",342449,864116,"U","NAD27",34.4137049,-86.687774,"U","NAD83",1,570,0.01,"NGVD29",136,"5/19/1966","12/23/1990",16
"210","USGS",3576250,"LIMESTONE CREEK NEAR ATHENS AL","ST",344506,864924,"S","NAD27",34.751757,-86.8233348,"S","NAD83",1,626.46,0.1,"NAVD88",119,"7/8/1940","2/23/2019",70
"211","USGS",3576500,"FLINT CREEK NEAR FALKVILLE AL","ST",342223,865601,"U","NAD27",34.37315189,-86.933617,"U","NAD83",1,572.59,0.01,"NGVD29",86.3,"2/21/1953","12/28/2018",37
"212","USGS",3577000,"WEST FLINT CREEK NEAR OAKVILLE AL","ST",342835,870830,"U","NAD27",34.4764839,-87.1416814,"U","NAD83",1,576.59,0.01,"NGVD29",87.6,"2/21/1953","1/8/1998",22
"213","USGS",3577225,"SWAN CREEK BELOW ATHENS, ALA","ST",344550,865647,"U","NAD27",34.7639782,-86.9463954,"U","NAD83",1,NA,NA,NA,40.9,"12/9/2009","2/19/2019",10
"214","USGS",3586500,"BIG NANCE CREEK AT COURTLAND AL","ST",344012,871902,"U","NAD27",34.67009046,-87.3172429,"U","NAD83",1,537.6,0.01,"NGVD29",166,"4/3/1936","2/23/2019",73
"215","USGS",3589500,"TENNESSEE RIVER AT FLORENCE AL","ST",344713,874012,"U","NAD27",34.78703254,-87.6700288,"U","NAD83",1,401.12,0.01,"NGVD29",30810,"1867","4/22/2015",122
"216","USGS",3590000,"CYPRESS CREEK NEAR FLORENCE AL","ST",344828,874202,"U","NAD27",34.8078655,-87.7005847,"U","NAD83",1,423.78,0.01,"NGVD29",209,"3/12/1935","2/13/2020",26
"217","USGS",3592000,"BEAR CREEK AT REDBAY, AL","ST",342638,880656,"S","NAD27",34.4439866,-88.1155963,"S","NAD83",1,520,10,"NGVD29",263,"3/31/1914","2/13/2020",34
"218","USGS",3592500,"BEAR CREEK AT BISHOP,AL.","ST",343921,880721,"U","NAD27",34.65592635,-88.1225408,"U","NAD83",1,419.91,0.01,"NGVD29",667,"12/26/1926","2/23/2019",58
"219","USGS",15008000,"SALMON R NR HYDER AK","ST",560134,1300355,"R","NAD27",56.025815,-130.0669823,"R","NAD83",2,295,50,"NGVD29",107,"8/26/1964","7/7/2017",18
"220","USGS",15009000,"SOULE R NR HYDER AK","ST",555000,1301054,"S","NAD27",55.83302857,-130.1833693,"S","NAD83",2,450,50,"NGVD29",77.3,"8/14/2008","9/18/2015",8
"221","USGS",15015595,"UNUK R BL BLUE R NR WRANGELL AK","ST",561426,1305249,"R","NAD27",56.2402062,-130.8819864,"R","NAD83",2,150,50,"NGVD29",745,"10/26/2003","9/21/2019",6
"222","USGS",15019990,"TYEE LK OUTLET NR WRANGELL AK","ST",561200,1313024,"S","NAD27",56.1996415,-131.5083622,"S","NAD83",2,1350,50,"NGVD29",14.6,"10/10/1979","10/21/2015",22
"223","USGS",15022000,"HARDING R NR WRANGELL AK","ST",561248,1313812,"T","NAD27",56.2129778,-131.6383585,"T","NAD83",2,20,1,"NGVD29",67.5,"7/7/1952","9/14/2003",52
"224","USGS",15024740,"STIKINE R 2 MI BL US/CANADA BORDER NR WRANGELL AK","ST",563850.8,1315341.7,"S","NAD83",56.6474444,-131.8949167,"S","NAD83",2,20,10,"NAVD88",NA,"--","--",0
"225","USGS",15024800,"STIKINE R NR WRANGELL AK","ST",564229,1320749,"T","NAD27",56.70772188,-132.1319653,"T","NAD83",2,25,25,"NGVD29",19630,"6/21/1977","9/22/2019",43
"226","USGS",15039900,"DOROTHY LK OUTLET NR JUNEAU AK","ST",581456,1335854,"U","NAD27",58.24856608,-133.9834106,"U","NAD83",2,2420,10,"NGVD29",11,"9/10/1987","8/28/2002",16
"227","USGS",15040000,"DOROTHY C NR JUNEAU AK","ST",581340,1340225,"U","NAD27",58.227453,-134.0420256,"U","NAD83",2,350,50,"NGVD29",15.2,"8/13/1930","10/23/2002",39
"228","USGS",15041200,"TAKU R NR JUNEAU AK","ST",583219,1334200,"T","NAD27",58.53829828,-133.7017432,"T","NAD83",2,50,25,"NGVD29",6500,"8/27/1987","6/24/2019",33
"229","USGS",15049900,"GOLD C NR JUNEAU AK","ST",581826,1342312,"S","NAD27",58.3068952,-134.388436,"S","NAD83",2,250,50,"NGVD29",8.9,"9/23/1985","9/26/1997",13
"230","USGS",15050000,"GOLD C AT JUNEAU AK","ST",581825,1342405,"F","NAD27",58.30661738,-134.403159,"F","NAD83",2,250,50,"NGVD29",9.7,"8/18/1917","11/22/2005",51
"231","USGS",15051010,"SALMON C NR JUNEAU AK","ST",581957,1342757,"S","NAD27",58.33217378,-134.4676074,"S","NAD83",2,50,50,"NGVD29",9.7,"10/8/1990","9/9/2016",26
"232","USGS",15052000,"LEMON C NR JUNEAU AK","ST",582330,1342515,"F","NAD27",58.3913429,-134.4226062,"F","NAD83",2,669.1,0.1,"NAVD88",12.3,"9/13/1952","9/21/2019",40
"233","USGS",15052475,"JORDAN C BL EGAN DR NR AUKE BAY AK","ST",582159,1343434,"F","NAD27",58.3660622,-134.5778918,"F","NAD83",2,82,33,"NGVD29",2.6,"9/25/1996","12/23/2004",9
"234","USGS",15052495,"NUGGET C AB DIV NR AUKE BAY AK","ST",582525,1343125,"F","NAD27",58.4232871,-134.5253896,"F","NAD83",2,590,16,"NGVD29",15.8,"10/12/2000","11/26/2002",3
"235","USGS",15052500,"MENDENHALL R NR AUKE BAY AK","ST",582547,1343422,"S","NAD27",58.4293972,-134.5745592,"S","NAD83",2,60,16,"NGVD29",84.8,"8/23/1966","9/21/2019",54
"236","USGS",15052800,"MONTANA C NR AUKE BAY AK","ST",582353,1343634,"F","NAD27",58.397729,-134.6112276,"F","NAD83",2,75,33,"NGVD29",14.4,"8/22/1966","10/15/2018",38
"237","USGS",15053200,"DUCK C BL NANCY ST NR AUKE BAY AK","ST",582231,1343438,"5","NAD27",58.3749514,-134.579003,"5","NAD83",2,NA,NA,NA,1.3,"9/21/1994","1/14/2004",11
"238","USGS",15055500,"ANTLER R BL ANTLER LK NR AUKE BAY AK","ST",585107,1344231,"S","NAD27",58.85162387,-134.710401,"S","NAD83",2,80,50,"NGVD29",23.5,"9/1/1998","10/15/2018",22
"239","USGS",15056030,"KAKUHAN C NR HAINES AK","ST",590019,1351102,"S","NAD27",59.0049486,-135.185708,"S","NAD83",2,25,50,"NGVD29",1.3,"8/31/1998","9/27/2012",15
"240","USGS",15056095,"GOAT LK OUTLET NR SKAGWAY AK","ST",593137,1351038,"U","NAD27",59.5266173,-135.1790528,"U","NAD83",2,NA,NA,NA,4.4,"7/1/1992","6/25/1996",5
"241","USGS",15056210,"TAIYA R NR SKAGWAY AK","ST",593043,1352040,"S","NAD27",59.5116183,-135.3462752,"S","NAD83",2,7,0.1,"NAVD88",178,"1967-08","9/21/2019",26
"242","USGS",15056280,"UPPER CHILKOOT LK OUTLET NR HAINES AK","ST",592527,1353939,"U","NAD27",59.4238424,-135.6626638,"U","NAD83",2,2200,50,"NGVD29",4.59,"8/9/1994","9/23/1997",4
"243","USGS",15056500,"CHILKAT R NR KLUKWAN AK","ST",592455,1355545,"S","NAD27",59.41494719,-135.9310198,"S","NAD83",2,0.1,50,"NAVD88",760,"6/29/1960","7/3/2019",9
"244","USGS",15057580,"KAHTAHEENA R AB UPPER FALLS NR GUSTAVUS AK","ST",582637,1353601,"R","NAD27",58.4432745,-135.6020974,"R","NAD83",2,580,50,"NGVD29",9.8,"12/27/1999","11/12/2003",5
"245","USGS",15057590,"KAHTAHEENA R NR GUSTAVUS AK","ST",582524,1353553,"R","NAD27",58.42299689,-135.5998738,"R","NAD83",2,30,25,"NGVD29",10.7,"10/20/1998","12/27/1999",2
"246","USGS",15057596,"SALMON R AT GUSTAVUS AK","ST",582642,1354424,"S","NAD27",58.44465728,-135.7418302,"S","NAD83",2,22.8,0.1,"NAVD88",33.2,"9/17/2015","10/15/2018",5
"247","USGS",15058700,"GOVERNMENT C NR KETCHIKAN AK","ST",552034,1314156,"S","NAD27",55.3424302,-131.7005736,"S","NAD83",2,50,50,"NGVD29",2.02,"10/22/2009","1/13/2019",10
